-15,3.4663531783502584,3.1197178605152325
-14.9,3.9308257356494076,3.5377431620844666
-14.8,4.385473275743903,3.9469259481695134
-14.700000000000001,4.829159416559371,4.346243474903433
-14.600000000000001,5.260775173811045,4.73469765642994
-14.500000000000002,5.679241732886942,5.111317559598247
-14.400000000000002,6.083513145322539,5.4751618307902845
-14.300000000000002,6.47257894312723,5.825321048814507
-14.200000000000003,6.845466664428052,6.160919997985247
-14.100000000000003,7.201244284117929,6.481119855706137
-14.000000000000004,7.539022543433035,6.785120289089732
-13.900000000000004,7.857957172636599,7.07216145537294
-13.800000000000004,8.157251001253558,7.341525901128202
-13.700000000000005,8.436155950581583,7.592540355523424
-13.600000000000005,8.693974903498239,7.824577413148416
-13.500000000000005,8.930063446890754,8.037057102201679
-13.400000000000006,9.143831482353184,8.229448334117865
-13.300000000000006,9.334744701125109,8.401270231012598
-13.200000000000006,9.502325919585285,8.552093327626757
-13.100000000000007,9.646156271962171,8.681540644765954
-13.000000000000007,9.765876257280228,8.789288631552205
-12.900000000000007,9.861186637925119,8.875067974132607
-12.800000000000008,9.931849187581921,8.938664268823729
-12.700000000000008,9.977687286676838,8.979918558009155
-12.600000000000009,9.998586363834152,8.998727727450737
-12.500000000000009,9.994494182244996,8.995044764020495
-12.40000000000001,9.965420970232179,8.968878873208961
-12.30000000000001,9.911439395684695,8.920295456116227
-12.20000000000001,9.832684384425855,8.849415945983269
-12.10000000000001,9.729352782968986,8.756417504672088
-12.00000000000001,9.601702866503675,8.641532579853308
-11.900000000000011,9.450053693342293,8.505048324008063
-11.800000000000011,9.27478430744038,8.34730587669634
-11.700000000000012,9.076332790984157,8.168699511885741
-11.600000000000012,8.855195169413218,7.969675652471897
-11.500000000000012,8.61192417161524,7.7507317544537155
-11.400000000000013,8.347127848391633,7.512415063552469
-11.300000000000013,8.061468052647193,7.255321247382474
-11.200000000000014,7.755658785102541,6.9800929065922865
-11.100000000000014,7.430464409664146,6.687417968697732
-11.000000000000014,7.08669774291265,6.378027968621385
-10.900000000000015,6.725218022484711,6.05269622023624
-10.800000000000015,6.346928759426401,5.712235883483761
-10.700000000000015,5.952775479886125,5.3574979318975124
-10.600000000000016,5.543743361791674,4.989369025612507
-10.500000000000016,5.120854772418475,4.608769295176628
-10.400000000000016,4.6851667130038415,4.216650041703457
-10.300000000000017,4.237768176794355,3.8139913591149193
-10.200000000000017,3.7797774271298845,3.401799684416896
-10.100000000000017,3.3123392023676206,2.9811052821308586
-10.000000000000018,2.836621854632348,2.552959669169113
-9.900000000000018,2.353814429544598,2.1184329865901383
-9.800000000000018,1.865123694225845,1.6786113248032604
-9.700000000000019,1.3717711210091696,1.2345940089082525
-9.60000000000002,0.8749898343945612,0.7874908509551052
-9.50000000000002,0.3760215288798632,0.3384193759918768
-9.40000000000002,-0.1238866346288079,-0.1114979711659271
-9.30000000000002,-0.623485146069819,-0.5611366314628371
-9.20000000000002,-1.1215252693504427,-1.0093727424153984
-9.100000000000021,-1.61676216353676,-1.455085947183084
-9.000000000000021,-2.107957994307693,-1.8971621948769235
-8.900000000000022,-2.5938850278961585,-2.3344965251065424
-8.800000000000022,-3.073328699784092,-2.7659958298056826
-8.700000000000022,-3.545090650481212,-3.190581585433091
-8.600000000000023,-4.007991720799649,-3.6071925487196843
-8.500000000000023,-4.460874899137824,-4.014787409224042
-8.400000000000023,-4.902608213406894,-4.412347392066204
-8.300000000000024,-5.332087560371446,-4.798878804334301
-8.200000000000024,-5.748239465332591,-5.173415518799332
-8.100000000000025,-6.150023765255646,-5.535021388730082
-8.000000000000025,-6.536436208636025,-5.882792587772423
-7.900000000000025,-6.906510965604986,-6.215859869044488
-7.800000000000026,-7.259323042001313,-6.533390737801182
-7.700000000000026,-7.593990591374995,-6.8345915322374955
-7.600000000000026,-7.909677119144086,-7.1187094072296775
-7.500000000000027,-8.20559357339553,-7.385034216055978
-7.400000000000027,-8.48100031710401,-7.632900285393609
-7.300000000000027,-8.735208976839312,-7.86168807915538
-7.200000000000028,-8.967584163341408,-8.070825747007268
-7.100000000000028,-9.177545059662704,-8.259790553696433
-7.000000000000028,-9.364566872907913,-8.428110185617122
-6.900000000000029,-9.528182145943004,-8.575363931348704
-6.800000000000029,-9.667981925794573,-8.701183733215116
-6.7000000000000295,-9.78361678581931,-8.805255107237379
-6.60000000000003,-9.874797699088626,-8.887317929179764
-6.50000000000003,-9.941296760805447,-8.947167084724901
-6.4000000000000306,-9.982947757947523,-8.98465298215277
-6.300000000000031,-9.99964658471342,-8.999681926242078
-6.200000000000031,-9.991351502732801,-8.992216352459522
-6.100000000000032,-9.958083245390627,-8.962274920851565
-6.000000000000032,-9.899924966004477,-8.90993246940403
-5.900000000000032,-9.817022029984571,-8.835319826986114
-5.800000000000033,-9.709581651495945,-8.73862348634635
-5.700000000000033,-9.57787237553095,-8.620085137977854
-5.600000000000033,-9.422223406686637,-8.480001066017973
-5.500000000000034,-9.2430237863247,-8.31872140769223
-5.400000000000034,-9.040721420170684,-8.136649278153616
-5.3000000000000345,-8.81582195878294,-7.934239762904646
-5.200000000000035,-8.568887533689562,-7.711998780320606
-5.100000000000035,-8.30053535235232,-7.470481817117088
-5.0000000000000355,-8.011436155469443,-7.2102925399224995
-4.900000000000036,-7.702312540473187,-6.932081286425869
-4.800000000000036,-7.373937155412578,-6.6365434398713194
-4.700000000000037,-7.0271307677356685,-6.324417690962102
-4.600000000000037,-6.66276021279838,-5.996484191518542
-4.500000000000037,-6.281736227227536,-5.653562604504782
